text,category,stance,"('text', 'dialect')"
العلامه  السيد علي فضل الله  مواقف سياسيه من  خطبه الجمعه  لبنان  الاقفال العام  جائحه كورونا  التحركات المطلبيه  تشكيل الحكومه  لقاح كورونا  العدو الاسرائيلي  ,info_news,0,"('علام سيد على فضل الله مواقف سياسي من خطب جمع لبنان أقفال عام جائح كور تحرك المطلبيه تشكيل حكوم لقاح كور عدو إسرائيلي', 'Maghreb')"
لله الحمد اخذنا الجرعه الاولي من لقاح كوفيد 19  ,personal,1,"('لله حمد أخذ جرع أولى من لقاح كوفيد 19', 'Gulf')"
 الوصال| الصحه تبدا اليوم باعطاء الجرعه الثانيه من لقاح  كوفيد19      عمان تواجه كورونا   ,info_news,1,"('وصال | صح بدأ يوم إعطاء جرع ثاني من لقاح كوفيد19 عمان واجه كور', 'Modern Standard Arabic')"
لقاح  كورونا بالمجان في كل مكان في العالم. الا في  مصر  ,info_news,1,"('لقاح كور مجان في كل مكان في عالم . إلا في مصر', 'Gulf')"
 سلطنه عمان تتسلم 100 الف جرعه من لقاح  اوكسفورد  استرازينيكا من  الهند  ,info_news,1,"('سلط عمان تسلم 100 الف جرع من لقاح أوكسفورد أسترازينيكا من هند', 'Nile Basin')"
الامير تركي بن هذلول بن عبدالعزيز، نائب امير منطقه نجران، يتلقي اليوم، الجرعه الاولي من لقاح كورونا.   ,celebrity,1,"('أمير تركي بن هذلول بن عبدالعزيز ، نائب أمير منطق نجران ، تلقى يوم ، جرع أولى من لقاح كور .', 'Gulf')"
متحدث الصحه:  علي الجميع الحصول علي لقاح كورونا للقضاء علي الفيروس.,plan,1,"('متحدث صح : على جميع حصول على لقاح كور قضاء على فيروس .', 'Modern Standard Arabic')"
شركه امازون عرضت امس علي اداره بايدن مساعدتها في توزيع لقاح كورونا للامريكيين.  *لم تعرض شركه امازون مساعدتها علي اداره ترامب طوال فتره ال ٣٣ يوم من توزيع اللقاح تحت اداره ترامب.  ,info_news,1,"('شرك آمازون عرض أمس على إدار بايدن مساعد في توزيع لقاح كور أمريكي . * لم تعرض شرك آمازون مساعد على إدار ترامب طوال ر ال ٣٣ يوم من توزيع لقاح تحت إدار ترامب .', 'Gulf')"
 الشرق عاجل الامارات تعتمد رسميا لقاح سبوتنيك الروسي للوقايه ضد كورونا  عاجل,info_news,1,"('شرق عاجل امارات عتمد رسم لقاح سبوتنيك روسي وقاي ضد كور عاجل', 'Nile Basin')"
سياتينا من دوله امينه  لقاح امن  ,info_news,1,"('أتي من دول أمين لقاح آمن', 'Gulf')"
خطيب  الجمعه من المسجد الحرام الشيخ عبدالله بن عواد الجهني: يحذر من تصديق شائعات المرجفين بعدم فاعليه لقاح فيروس  كورونا ويؤكد: من فعل الاسباب اخذه حسب الاجراءات المتبعه من وزاره الصحه.  ,rumors,1,"('خطيب جمع من مسجد حرام شيخ عبدالله بن عواد جهني : حذر من تصديق شائع المرجفين عدم فاعلي لقاح فيروس كور ؤكد : من فعل أسباب خذ حسب إجراء متبع من وزار صح .', 'Modern Standard Arabic')"
علي الحكومه العراقيه ان لا تقبل بان يكون العراقيون فئران تجارب لشركه فايزر؟ الحكومه النيجيريه رفعت دعوي علي شركه   مطالبه بدفع 7 مليار دولار كتعويضات لاسر وضحايا التجارب غير المرخصه وغير الاخلاقيه بلقاحاتها الفاشله  نريد لقاح امن  ,plan,-1,"('على حكوم عراقي أن لا قبل أن كون عراقي فئران تجارب شرك فايزر ؟ حكوم نيجيري رفعت دعوى على شرك مطالب دفع 7 مليار دولار تعويض أسر ضحايا تجارب غير مرخص غير أخلاقي بلقاحاتها فاشل ريد لقاح آمن', 'Gulf of Aden')"
 كورونا.. ظهور اثار جانبيه علي متلقي لقاح ب  الهند واجراءات صارمه مع رافضي الحجر في  المانيا رابط تخطي الحجب:   للمزيد:  ,info_news,1,"('كور . . ظهور آثار جانب على متلقي لقاح ب هند إجراء صارم مع رافض حجر في ألمانيا رابط تخطي حجب : مزيد :', 'Modern Standard Arabic')"
الرئيس التنفيذي ل  معادن يتلقي الجرعه الاولي من تطعيم لقاح كورونا ويقدم امتنانه وتقديره للقياده الرشيده، والشكر ل  ابطال الصحه علي جهودهم   ,others,1,"('رئيس تنفيذي ل معادن تلقى جرع أولى من تطعيم لقاح كور قدم امتنانه تقدير قياد رشيد ، شكر ل أبطال صح على جهود', 'Gulf of Aden')"
". عدد المغاربه المستفيدين من التلقيح ضد فيروس كورونا المستجد يصل 259,291 شخصا الي حدود اليوم، وفق النشره اليوميه لوزاره الصحه  المغرب  كورونا المغرب  الصحه  لقاح  حمله التلقيح  ",plan,1,"('. عدد مغارب مستفيد من تلقيح ضد فيروس كور مستجد صل 259 , 291 شخص إلى حدود يوم ، وفق نشر يومي وزار صح مغرب كور مغرب صح لقاح حمل تلقيح', 'Modern Standard Arabic')"
اول  لقاح كورونا يتكون من جرعه واحده..  جونسون اند جونسون يظهر فعاليه قدرها 85% والخبراء يشيدون بالتطور الجديد.. تقرير يسلط الضوء.. شاهد  ,info_news,1,"('أول لقاح كور تكون من جرع واحد . . جونسون آند جونسون ظهر فعالي قدر 85 % خبراء شيد تطور جديد . . تقرير سلط ضوء . . شاهد', 'Gulf')"
اكد مسؤولون  ايرانيون علي موقف المرشد الايراني علي خامنئي الرافض لاستيراد لقاحات غربيه مضاده لفيروس كورونا، فيما اعلنت منظمه النظام الطبي في  ايران وفاه 300 طبيب بسبب وباء كورونا.    العربيه,info_news,-1,"('أكد مسؤول إيراني على موقف مرشد إيراني على خامنئي رافض ٱستيراد لقاحات غربي مضاد فيروس كور ، فيما أعلن منظم نظام طبي في إيران وفا 300 طبيب سبب وباء كور . عربي', 'Modern Standard Arabic')"
انطلاق التطعيم ب  لقاح كورونا  كوفيد ١٩ ب  المدينه المنوره في اول يوم من افتتاح مركز لقاحات كورونا بمركز نجود الطبي.  ,info_news,1,"('ٱنطلاق تطعيم ب لقاح كور كوفيد ١٩ ب مدين منور في أول يوم من ٱفتتاح مركز لقاحات كور مركز جود طبي .', 'Gulf of Aden')"
وسائل اعلام روسيه: بدء شحن الدفعه الاولي من لقاح سبوتنيك  الي الجزائر,info_news,1,"('وسائل إعلام روسي : بدء شحن دفع أولى من لقاح سبوتنيك إلى جزائر', 'Modern Standard Arabic')"
 عكاظ الصفحه الاولي  الثلاثاء:    «الصحه» ل عكاظ: لا «واسطه» في لقاح  كورونا.. 22 دقيقه للتطعيم     محكمه تحيل صاحب مطعم ومواطنه للنيابه بتهمه الاتجار بالاشخاص     تساقط الفاسدين.. مصادره عقارات ناتجه عن فساد منسوبين في «الاسكان».. وايقاف قاض سابق     ,info_news,1,"('عكاظ صفح أولى ثلاثاء : « صح » ل عكاظ : لا « واسط » في لقاح كور . . 22 دقيق تطعيم محكم حيل صاحب مطعم مواطن نياب تهم ٱتجار أشخاص تساقط فاسد . . مصادر عقار ناتج عن فساد منسوب في « إسكان » . . إيقاف قاض سابق', 'Modern Standard Arabic')"
السلطنه تتسلم 100 الف جرعه من لقاح اوكسفورد استرازينيكا  المضاد لفيروس  كورونا كوفيد 19 مقدمه من جمهوريه الهند الصديقه.  ,info_news,1,"('سلطن تسلم 100 الف جرع من لقاح أوكسفورد أسترازينيكا مضاد فيروس كور كوفيد 19 مقدم من جمهوري هند صديق .', 'Nile Basin')"
عاجل..  خادم الحرمين الشريفين   حفظه الله   يتلقي الجرعه الاولي من لقاح كورونا كوفيد   19  ,celebrity,1,"('عاجل . . خادم حرم شريف حفظ الله تلقى جرع أولى من لقاح كور كوفيد 19', 'Gulf')"
الشروع في انتاج لقاح سبوتنيك خلال الاسابيع المقبله    ,info_news,1,"('شروع في إنتاج لقاح سبوتنيك خلال أسابيع مقبل', 'Gulf')"
جهود عظيمه وترتيب جميل من المسؤلين في وزاره الصحه والله يعطيهم العافيه. اول جرعه من تطعيم الكورونا بسلام.  ,personal,1,"('جهود عظيم ترتيب جميل من المسؤلين في وزار صح الله عطي عافي . أول جرع من تطعيم الكورونا سلام .', 'Gulf')"
متحدث الصحه:  شعور مؤلم جدا عند انتقال معلومه غير صحيحه عن لقاح كورونا وقد تتسبب هذه المعلومه للمتلقي بعدم اخذ اللقاح ثم يصاب ويتدهور وضعه الصحي ويصل به الي دخوله بالعنايه المركزه او فقدان حياته.,info_news,1,"('متحدث صح : شعور مؤلم جد عند ٱنتقال معلوم غير صحيح عن لقاح كور قد تسبب هذه معلوم متلقي عدم أخذ لقاح ثم صاب تدهور وضع صحي صل ب إلى دخول عناي مركز أو فقدان حيا .', 'Modern Standard Arabic')"
اداره مسجد «العباس» في  برمنجهام ببريطانيا تقرر تحويل جزء منه لمركز تطعيم مؤقت ضد فيروس كورونا لتقليل الكثافه علي المراكز الطبيه بالمدينه  ,info_news,1,"('إدار مسجد « عباس » في برمنجهام بريطانيا تقرر تحويل جزء من مركز تطعيم مؤقت ضد فيروس كور تقليل كثاف على مراكز طبي مدين', 'Gulf')"
